_id,Nº/ANO,FATO,FATO AGRUPADO,DATA DO FATO,HORA DO FATO,UF,MUNICÍPIO,CÓDIGO IBGE,BAIRRO,SUBTIPO_VIOLENCIA_DOMESTICA,TENTADO,ENVOLVE_VD,DESC_MEDIDA_PROTETIVA,ANO,MES
3875,139/2018 - DP-ELDORADO,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",17/02/2018,13:36:00,MS,Eldorado,5003751,CENTRO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2018,2
3890,95/2018 - DAM-TRÊS LAGOAS,"SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/02/2018,16:05:00,MS,Três Lagoas,5008305,JARDIM ALVORADA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2018,2
3913,452/2018 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",22/01/2018,18:30:00,MS,Campo Grande,5002704,JARDIM SANTA EMILIA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2018,1
3928,51/2018 - DP-MARACAJU,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/01/2018,20:00:00,MS,Maracaju,5005400,DISTRITO - VISTA ALEGRE,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2018,1
3956,3925/2017 - 1DP-PARANAIBA,"LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA), HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO","DOS CRIMES CONTRA A PESSOA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE",17/12/2017,22:45:00,MS,Paranaíba,5006309,CENTRO,VIOLENCIA DOMESTICA,False,True,False,2017,12
3975,859/2017 - DP-NIOAQUE,"HOMICIDIO SIMPLES, LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA)","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, DOS CRIMES CONTRA A PESSOA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS",08/12/2017,02:12:00,MS,Nioaque,5005806,,VIOLENCIA DOMESTICA,False,True,False,2017,12
3977,4857/2017 - DEPAC-DDOS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",06/12/2017,17:00:00,MS,Dourados,5003702,PARQUE ALVORADA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,12
3985,389/2017 - DAM-NOVA ANDRADINA,"VIOLACAO DE DOMICILIO, LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA), VIAS DE FATO (VIOLENCIA DOMESTICA), LESAO CORPORAL SEGUIDA DE MORTE (VIOLENCIA DOMESTICA), DANO (VIOLENCIA DOMESTICA)","FATOS TIPICOS, VIOLAÇAO DE DOMICILIO, DOS CRIMES CONTRA A PESSOA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS, VIOLENCIA DOMESTICA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS",03/12/2017,05:45:00,MS,Nova Andradina,5006200,CAPILE,VIOLENCIA DOMESTICA,False,True,False,2017,12
4037,6058/2017 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",02/11/2017,02:00:00,MS,Campo Grande,5002704,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,11
4102,974/2017 - DP-BELA VISTA,"HOMICIDIO SIMPLES, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",23/09/2017,17:58:00,MS,Bela Vista,5002100,,VIOLENCIA DOMESTICA TENTADO,True,True,False,2017,9
4115,5049/2017 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",15/09/2017,19:00:00,MS,Campo Grande,5002704,JARDIM MONUMENTO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,9
4138,348/2017 - DP-INOCÊNCIA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",31/08/2017,20:50:00,MS,Inocência,5004403,CENTRO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,8
4217,2195/2017 - 1DP-PARANAIBA,"SUICIDIO (TENTATIVA), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",13/07/2017,22:30:00,MS,Paranaíba,5006309,DE LOURDES,VIOLENCIA DOMESTICA TENTADO,True,True,False,2017,7
4242,1350/2017 - DP-IVINHEMA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",30/06/2017,20:50:00,MS,Ivinhema,5004700,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,6
4250,2054/2017 - DEPAC-TL,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",25/06/2017,15:54:00,MS,Três Lagoas,5008305,JARDIM DAS OLIVEIRAS,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,6
4280,917/2017 - DP-RIO BRILHANTE,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, FEMINICIDIO - REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",07/06/2017,18:30:00,MS,Rio Brilhante,5007208,BENEDITO RONDON,VIOLENCIA DOMESTICA TENTADO,True,True,False,2017,6
4283,3113/2017 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/06/2017,18:30:00,MS,Campo Grande,5002704,PORTAL CAIOBA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,6
4292,2934/2017 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",26/05/2017,05:30:00,MS,Campo Grande,5002704,ZONA RURAL AREA 2 - RU DO SEGREDO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,5
4300,1319/2017 - 1DP-AQUIDAUANA,"CONSTRANGIMENTO ILEGAL, FURTO QUALIFICADO COM ABUSO DE CONFIANCA, OU MEDIANTE FRAUDE OU ESCALADA E DESTREZA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, FATOS TIPICOS, FURTO, FURTO (SEM ART. 155, § 3° DO CP), FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",21/05/2017,15:00:00,MS,Aquidauana,5001102,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,5
4347,1299/2017 - DEPAC-TL,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",23/04/2017,08:15:00,MS,Três Lagoas,5008305,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,4
4352,1244/2017 - DEPAC-TL,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",19/04/2017,21:15:00,MS,Três Lagoas,5008305,,VIOLENCIA DOMESTICA TENTADO,True,True,False,2017,4
4386,1167/2017 - DEPAC-DDOS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",26/03/2017,22:00:00,MS,Dourados,5003702,JARDIM FLORIDA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,3
4392,1704/2017 - 1DEAM,"HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, NA FORMA TENTADA, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",23/03/2017,14:45:00,MS,Campo Grande,5002704,MONTE CASTELO,VIOLENCIA DOMESTICA TENTADO,True,True,False,2017,3
4399,578/2017 - 1DP-COXIM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",20/03/2017,00:30:00,MS,Coxim,5003306,NOVA COXIM,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,3
4451,1915/2017 - DEPAC-PIRATININGA-CG,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",13/02/2017,07:00:00,MS,Campo Grande,5002704,VILA MARCOS ROBERTO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2017,2
4534,7310/2016 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",29/12/2016,22:38:00,MS,Campo Grande,5002704,JARDIM VIDA NOVA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,12
4545,663/2016 - DP-SETE QUEDAS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",24/12/2016,21:40:00,MS,Sete Quedas,5007703,CENTRO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,12
4553,3874/2016 - 1DP-PARANAIBA,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, PERMITIR, CONFIAR OU ENTREGAR A DIREÇAO DE VEICULO AUTOMOTOR A PESSOA NAO HABILITADA, COM HABILITAÇAO CASSADA OU COM O DIREITO DE DIRIGIR SUSPENSO, OU, AINDA, A QUEM, POR SEU ESTADO DE SAUDE, FISICA OU MENTAL, OU POR EMBRIAGUEZ, NAO ESTEJA EM CONDIÇOES DE CONDUZI-LO COM SEGURANÇA, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, CORROMPER OU FACILITAR A CORRUPCAO DE MENOR DE 18 (DEZOITO) ANOS, COM ELE PRATICANDO INFRACAO PENAL OU INDUZINDO-O A PRATICA-LA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, CRIMES DE TRANSITO (ART. 304 AO 312 DA LEI 9.503/97), FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, CORRUPCAO DE MENOR, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",17/12/2016,22:00:00,MS,Paranaíba,5006309,SANTO ANTONIO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,12
4632,6263/2016 - 1DEAM,"EXPOR A PERIGO A INTEGRIDADE E A SAUDE, FISICA OU PSIQUICA, DA PESSOA IDOSA, SUBMETENDO-A A CONDIÇOES DESUMANAS OU DEGRADANTES OU PRIVANDO-A DE ALIMENTOS E CUIDADOS INDISPENSAVEIS, QUANDO OBRIGADO A FAZE-LO, OU SUJEITANDO-A A TRABALHO EXCESSIVO OU INADEQUADO, SE RESULTA MORTE, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS QUE RESULTAM EM MORTE, FATOS TIPICOS, ESTATUTO DO IDOSO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",10/11/2016,16:30:00,MS,Campo Grande,5002704,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,11
4679,5709/2016 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",15/10/2016,19:43:00,MS,Campo Grande,5002704,VILA MORENINHA II,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,10
4683,759/2016 - DP-CAMAPUÃ,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",12/10/2016,15:10:00,MS,Figueirão,5003900,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,10
4696,294/2016 - DAM-PONTA PORÃ,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",03/10/2016,06:30:00,MS,Ponta Porã,5006606,JARDIM AMERICA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,10
4708,883/2016 - DP-RIBAS RIO PARDO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",24/09/2016,20:10:00,MS,Ribas Do Rio Pardo,5007109,,VIOLENCIA DOMESTICA MAJORADO,False,True,False,2016,9
4734,326/2016 - DP-SANTA RITA PARDO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",03/09/2016,21:30:00,MS,Santa Rita Do Pardo,5007554,NOVO HORIZONTE,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,9
4743,13590/2016 - DEPAC-CENTRO-CG,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",31/08/2016,20:30:00,MS,Campo Grande,5002704,VILA SANTA LUZIA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,8
4749,1452/2016 - DP-CASSILÂNDIA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",26/08/2016,15:00:00,MS,Cassilândia,5002902,CENTRO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,8
4757,782/2016 - DP-RIBAS RIO PARDO,"LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA), HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO","DOS CRIMES CONTRA A PESSOA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE",20/08/2016,00:30:00,MS,Ribas Do Rio Pardo,5007109,PARQUE ESTORIL,VIOLENCIA DOMESTICA,False,True,False,2016,8
4771,10112/2016 - DEPAC-PIRATININGA-CG,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",08/08/2016,03:30:00,MS,Campo Grande,5002704,PARQUE DO LAGEADO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,8
4783,560/2016 - DAM-DOURADOS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",01/08/2016,00:00:00,MS,Dourados,5003702,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,8
4784,11784/2016 - DEPAC-CENTRO-CG,"HOMICIDIO SIMPLES, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",31/07/2016,18:40:00,MS,Campo Grande,5002704,CONJUNTO RESIDENCIAL MATA DO JACINTO,VIOLENCIA DOMESTICA TENTADO,True,True,False,2016,7
4834,416/2016 - DAM-TRÊS LAGOAS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",29/06/2016,09:00:00,MS,Três Lagoas,5008305,NOVO IPANEMA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,6
4838,287/2016 - DP-PEDRO GOMES,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",28/06/2016,22:20:00,MS,Pedro Gomes,5006408,VILA NOVA ERA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,6
4872,206/2016 - DP-ANAURILÂNDIA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/06/2016,20:00:00,MS,Anaurilândia,5000807,VILA QUEBRACHO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,6
4944,2372/2016 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",22/04/2016,02:00:00,MS,Campo Grande,5002704,JARDIM AERO RANCHO,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,4
4948,154/2016 - DP-TACURU,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",20/04/2016,23:00:00,MS,Tacuru,5007950,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,4
4973,95/2016 - DAM-NOVA ANDRADINA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",08/04/2016,17:40:00,MS,Nova Andradina,5006200,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,4
4975,516/2016 - DP-AMAMBAI,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",06/04/2016,18:00:00,MS,Amambai,5000609,,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,4
5063,213/2016 - DP-BONITO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",15/02/2016,00:00:00,MS,Bonito,5002209,JARDIM ANDREIA,VIOLENCIA DOMESTICA (LEGISLAÇÃO REVOGADA),False,True,False,2016,2
5074,83/2016 - DP-CORONEL SAPUCAIA,"HOMICIDIO SIMPLES, LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA)","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, DOS CRIMES CONTRA A PESSOA, LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS",09/02/2016,04:00:00,MS,Coronel Sapucaia,5003157,,VIOLENCIA DOMESTICA,False,True,False,2016,2
