_id,Nº/ANO,FATO,FATO AGRUPADO,DATA DO FATO,HORA DO FATO,UF,MUNICÍPIO,CÓDIGO IBGE,BAIRRO,SUBTIPO_FEMINICIDIO,TENTADO,ENVOLVE_VD,DESC_MEDIDA_PROTETIVA,ANO,MES
665,517/2024 - DP-ANGELICA,"HOMICIDIO SIMPLES NA FORMA TENTADA, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER, NA FORMA TENTADA - REVOGADO","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",01/12/2024,04:30:00,MS,Angélica,5000856,,FEMINICÍDIO TENTADO,True,False,False,2024,12
671,8004/2024 - DEPAC-DDOS,"TRAFICO DE DROGAS, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, HOMICIDIO, SE PRATICADO CONTRA A AUTORIDADE OU AGENTE DESCRITO NOS ARTS. 142 A 144 DA CONSTITUIÇAO FEDERAL, INTEGRANTES DO SISTEMA PRISIONAL E DA FORÇA NACIONAL DE SEGURANÇA PUBLICA, NO EXERCICIO DA FUNÇAO OU EM DECORRENCIA DELA, OU CONTRA SEU CONJUGE, COMPANHEIRO OU PARENTE CONSANGUINEO ATE TERCEIRO GRAU, EM RAZAO DESSA CONDICAO, NA FORMA TENTADA","DROGAS, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS",27/11/2024,22:00:00,MS,Dourados,5003702,ALDEIA JAGUAPIRU,FEMINICÍDIO TENTADO,True,True,False,2024,11
687,2392/2024 - 1DP-NAVIRAÍ,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",17/11/2024,01:50:00,MS,Navirai,5005707,JARDIM PARAISO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,11
693,6775/2024 - 1DEAM,"PORTE ILEGAL DE ARMA DE FOGO DE USO PERMITIDO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",10/11/2024,23:30:00,MS,Campo Grande,5002704,COOPHATRABALHO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,11
694,4708/2024 - DEPAC-TL,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",10/11/2024,01:15:00,MS,Três Lagoas,5008305,JARDIM DAS OLIVEIRAS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,11
705,657/2024 - DP-ITAPORÃ,"FURTO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, DESCUMPRIR DECISAO JUDICIAL QUE DEFERE MEDIDAS PROTETIVAS DE URGENCIA PREVISTAS NESTA LEI","FURTO, FATOS TIPICOS, FURTO (SEM ART. 155, § 3° DO CP), FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS",05/11/2024,07:30:00,MS,Itaporã,5004502,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,True,2024,11
716,2479/2024 - 1DP-PONTA PORÃ,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",27/10/2024,00:01:00,MS,Ponta Porã,5006606,JARDIM UNIVERSITARIO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,10
730,6018/2024 - 1DEAM,"FAVORECIMENTO PESSOAL, POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",10/10/2024,21:15:00,MS,Campo Grande,5002704,JARDIM PRESIDENTE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,10
741,7442/2024 - DEPAC-CEPOL-CG,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",06/10/2024,06:00:00,MS,Campo Grande,5002704,JARDIM ZE PEREIRA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,10
755,5649/2024 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",26/09/2024,14:00:00,MS,Campo Grande,5002704,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,9
757,1308/2024 - DP-AMAMBAI,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",23/09/2024,20:30:00,MS,Amambai,5000609,FRACAO CHACARA,FEMINICÍDIO MAJORADO,False,False,False,2024,9
760,1147/2024 - DP-IVINHEMA,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","FATOS TIPICOS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",22/09/2024,20:00:00,MS,Ivinhema,5004700,PIRAVEVE,FEMINICÍDIO MAJORADO,False,False,False,2024,9
805,3490/2024 - DEPAC-TL,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",16/08/2024,08:00:00,MS,Três Lagoas,5008305,JARDIM ITAMARATI,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,8
856,324/2024 - DP-BATAYPORÃ,"HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, TRAFICO DE DROGAS, FEMINICIDIO - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, DROGAS, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",30/06/2024,17:40:00,MS,Batayporã,5002001,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,6
866,1057/2024 - DP-SÃO GABRIEL,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO - REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO, FRAUDE PROCESSUAL, SE A INOVAÇAO SE DESTINA A PRODUZIR EFEITO EM PROCESSO PENAL, AINDA QUE NAO INICIADO, AS PENAS APLICAM-SE EM DOBRO","FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA, FATOS TIPICOS",23/06/2024,11:00:00,MS,São Gabriel Do Oeste,5007695,,FEMINICÍDIO TENTADO,True,True,False,2024,6
870,213/2024 - DP-ANTONIO JOÃO,"HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",15/06/2024,17:00:00,MS,Antônio João,5000906,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,6
914,244/2024 - DP-IGUATEMI,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",29/04/2024,10:00:00,MS,Iguatemi,5004304,WALOSZEK KONRAD,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,4
926,2505/2024 - 1DEAM,"RESISTENCIA, FRAUDE PROCESSUAL, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, FRAUDE, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",20/04/2024,22:30:00,MS,Campo Grande,5002704,NOVA CAMPO GRANDE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,4
927,2538/2024 - 1DEAM,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",20/04/2024,09:00:00,MS,Campo Grande,5002704,VILA DUQUE DE CAXIAS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,4
947,217/2024 - DAM-TRÊS LAGOAS,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",07/04/2024,16:00:00,MS,Três Lagoas,5008305,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,4
950,302/2024 - 1DP-FATIMA DO SUL,"HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, FEMINICIDIO - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",03/04/2024,20:00:00,MS,Fátima Do Sul,5003801,CULTURAMA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,4
959,1964/2024 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",22/03/2024,20:25:00,MS,Campo Grande,5002704,NOVA CAMPO GRANDE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,3
960,1958/2024 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",22/03/2024,19:52:00,MS,Campo Grande,5002704,RESIDENCIAL VILA BELA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,3
963,189/2024 - DAM-TRÊS LAGOAS,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, NA FORMA TENTADA, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",21/03/2024,07:00:00,MS,Três Lagoas,5008305,,FEMINICÍDIO TENTADO,True,False,False,2024,3
1002,1304/2024 - DEPAC-DDOS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",23/02/2024,21:47:00,MS,Dourados,5003702,JARDIM NOVO HORIZONTE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,2
1003,64/2024 - DP-VICENTINA,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, NA FORMA TENTADA, HOMICIDIO DOLOSO MAJORADO, SE O CRIME É PRATICADO CONTRA PESSOA MENOR DE 14 (QUATORZE) OU MAIOR DE 60 (SESSENTA), HOMICIDIO QUALIFICADO POR MOTIVO FUTIL NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",23/02/2024,18:21:00,MS,Vicentina,5008404,SAO JOSE,FEMINICÍDIO TENTADO,True,True,False,2024,2
1005,55/2024 - DP-TACURU,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",23/02/2024,00:30:00,MS,Tacuru,5007950,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,2
1006,1214/2024 - 1DEAM,"FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",21/02/2024,06:19:00,MS,Campo Grande,5002704,NUCLEO INDUSTRIAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,2
1008,56/2024 - DAM-PONTA PORÃ,"ABORTO PROVOCADO POR TERCEIRO SEM O CONSENTIMENTO DA GESTANTE, FEMINICIDIO - REVOGADO","FATOS TIPICOS QUE RESULTAM EM MORTE, FATOS TIPICOS, ABORTO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",18/02/2024,08:00:00,MS,Ponta Porã,5006606,JARDIM PRIMOR,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,2
1016,61/2024 - DP-NIOAQUE,"PORTE ILEGAL DE ARMA DE FOGO DE USO PERMITIDO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO, PERSEGUICAO, A PENA E AUMENTADA DE METADE SE O CRIME E COMETIDO CONTRA MULHER POR RAZOES DA CONDICAO DE SEXO FEMININO, NOS TERMOS DO § 2º-A DO ART. 121 DESTE CODIGO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, PERSEGUIÇAO, FATOS TIPICOS",11/02/2024,04:30:00,MS,Nioaque,5005806,SAO MIGUEL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,2
1037,115/2024 - 1DP-COXIM,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",21/01/2024,19:30:00,MS,Coxim,5003306,SILVIOLANDIA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2024,1
1049,97/2024 - 1DP-NAVIRAÍ,"HOMICIDIO SIMPLES, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",12/01/2024,21:00:00,MS,Navirai,5005707,CENTRO SETOR 3,FEMINICÍDIO TENTADO,True,True,False,2024,1
1050,73/2024 - DP-SÃO GABRIEL,"HOMICIDIO SIMPLES NA FORMA TENTADA, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",12/01/2024,20:15:00,MS,São Gabriel Do Oeste,5007695,CENTRO,FEMINICÍDIO TENTADO,True,True,False,2024,1
1062,22/2024 - DP-SIDROLANDIA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",03/01/2024,05:44:00,MS,Sidrolândia,5007901,JARDIM PARAISO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2024,1
1074,6068/2023 - 1DP-CORUMBA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",25/12/2023,02:16:00,MS,Corumbá,5003207,GUAICURUS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,12
1095,8047/2023 - DEPAC-DDOS,"ESTUPRO, FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, ESTUPRO, FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/12/2023,07:00:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,12
1102,7705/2023 - 1DEAM,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",04/12/2023,16:30:00,MS,Campo Grande,5002704,VILA MORENINHA III,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,12
1105,1150/2023 - DP-NOVA ALVORADA,"FEMINICIDIO - REVOGADO, MORTE DECORRENTE DE INTERVENCAO LEGAL DE AGENTE DO ESTADO","FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS",02/12/2023,00:30:00,MS,Nova Alvorada Do Sul,5006002,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,12
1125,309/2023 - DP-ALCINOPOLIS,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",19/11/2023,15:53:00,MS,Alcinópolis,5000252,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,11
1137,7144/2023 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",10/11/2023,19:08:00,MS,Campo Grande,5002704,JARDIM BOTANICO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,11
1144,1040/2023 - DP-NOVA ALVORADA,"FAVORECIMENTO PESSOAL, HOMICIDIO SIMPLES NA FORMA TENTADA, FEMINICIDIO - REVOGADO, DANO (VIOLENCIA DOMESTICA), DESCUMPRIR DECISAO JUDICIAL QUE DEFERE MEDIDA PROTETIVA DE URGENCIA PREVISTA NESTA LEI","FATOS TIPICOS, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS, FATOS TIPICOS",04/11/2023,03:50:00,MS,Nova Alvorada Do Sul,5006002,CENTRO,FEMINICÍDIO TENTADO,True,True,True,2023,11
1146,509/2023 - DP-ELDORADO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",03/11/2023,21:00:00,MS,Eldorado,5003751,ZONA RURAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,11
1162,6901/2023 - DEPAC-DDOS,"HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",22/10/2023,01:30:00,MS,Laguna Carapã,5005251,CENTRO,FEMINICÍDIO TENTADO,True,True,False,2023,10
1169,760/2023 - DP-AGUA CLARA,"HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",19/10/2023,19:00:00,MS,Água Clara,5000203,,FEMINICÍDIO TENTADO,True,True,False,2023,10
1197,906/2023 - DP-APARECIDA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",23/09/2023,18:35:00,MS,Aparecida Do Taboado,5001003,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,9
1210,5889/2023 - DEPAC-DDOS,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",11/09/2023,18:00:00,MS,Dourados,5003702,CANAA I,FEMINICÍDIO MAJORADO,False,False,False,2023,9
